id,instrumentType,class,name@de,shortName@de,securityId,nominalCurrency,denomination,nominalAmount,issuerId,riskClass,payFreqPeriod,ultimateIssuer,outstandingShares,riskless,interestType,isCallable,maturityDate,lastCouponDate,duration,actInterestRate,contractSize,instrumentAmount,exercisePrice,exercisePriceCurr,repayPrice,repayPriceNotationType,repayPriceFactor,underlyingId,underlyingIds,isin,valorenNr,return,assetTotalAmount,vl_branche_cd,riskCurrency,rating,fondsTyp,titelDomizilCode,mainTradingPlace,factsheetURL,yourMoneyURL,rend_last,duration_last,pf_aal_segm_lnr,listTyp,vl_einsc_privan_cd,keType,szkbTopPick,lieferstelleNorwegen,tickerSymbol,reguDocEuURL,reguDocNonEuURL,szkbTopPickQualification@de,szkbTopPickQualDate,esg_rating,esg_rating_label,anlageuniversum
76692270288127,1,simpleBond,1 Landwirtschaftliche Rentenbank 21-28,1 Landwirtschaftliche Rentenbank 21-28,110137963,USD,1000.0,,Landw Rentenbank,,P1Y,,,false,fixedinterest,false,2028-02-25,2025-02-25,2.7885317287,1.0,,,,,100.0,percentageprice,0.01,,,XS2307309893,110137963,,,1900,USD,AAA,,44,186,,,3.6949602567,2.6891680384,54055068979593,3,,60641431481455,,false,,,,,,930,930,8
83267706076897,1,simpleBond,1.75 Baloise-Holding AG 24-34,1.75 Baloise-Holding AG 24-34,134861414,CHF,5000.0,,Baloise Hldg,,P1Y,,,false,fixedinterest,false,2034-06-07,2024-06-07,8.3856299278,1.75,,,,,100.0,percentageprice,0.01,,,CH1348614145,134861414,,,1900,CHF,A,,1,186,,,1.2011455318,8.2861017864,53389764593152,3,,60641431481455,,false,,,,,,920,920,8
78629626021189,1,simpleBond,1.95 Sonova Holding AG 22-30,1.95 Sonova Holding AG 22-30,123075950,CHF,5000.0,,Sonova Hldg,,P1Y,,,false,fixedinterest,false,2030-12-12,2024-12-12,5.3473730525,1.95,,,,,100.0,percentageprice,0.01,,,CH1230759503,123075950,,,1800,CHF,A,,1,4,,,0.8246373059,5.3036372809,53389764593152,3,,60641431481455,,false,SON222,,,,,920,920,8
81038466181372,1,simpleBond,3.75 University Of Sydney 15-25,3.75 University Of Sydney 15-25,29346891,AUD,10000.0,,Univ of Sydney,,P6M,,,false,fixedinterest,false,2025-08-28,2025-02-28,,3.75,,,,,100.0,percentageprice,0.01,,,AU3CB0232288,29346891,,,1800,AUD,,,88,405,,,,,54055070079674,,,60641431481455,,false,AU3CB0232288,,,,,940,940,
65125058045842,1,simpleBond,0.625 Kantonsspital Luzern 18-28,0.625 Kantonsspital Luzern 18-28,39863334,CHF,5000.0,,Kantonsspit Luz,,P1Y,,,false,fixedinterest,false,2028-09-25,2024-09-25,3.3655380171,0.625,,,,,100.0,percentageprice,0.01,,,CH0398633344,39863334,,,1800,CHF,AA,,1,4,,,0.7742777185,3.3396796219,53389764593152,3,,60641431481455,,false,KSL18,,,,,930,930,8
83578392559134,1,simpleBond,1.85 Novartis AG 24-40,1.85 Novartis AG 24-40,135325783,CHF,5000.0,,Novartis,,P1Y,,,false,fixedinterest,false,2040-06-18,2024-06-18,13.2506355736,1.85,,,,,100.0,percentageprice,0.01,,,CH1353257830,135325783,,,1800,CHF,AA,,1,4,,,1.1035395485,13.1060056183,53389764593152,3,,60641431481455,,false,NOV244,,,,,930,930,8
74938188686556,1,simpleBond,5.95 Republik Kamerun 21-32,5.95 Republik Kamerun 21-32,112433280,EUR,1000.0,,Kamerun,,P1Y,,,false,fixedinterest,false,2032-07-07,2024-07-07,5.483199787,5.95,,,,,100.0,percentageprice,0.01,,,XS2360598630,112433280,,,1150,EUR,B-,,174,186,,,11.6665218435,4.9103345357,54055068579565,,,60701380637249,,false,,,,,,950,950,
73315704355408,1,simpleBond,0.8 Alphabet Inc 20-27,0.8 Alphabet Inc 20-27,56397562,USD,1000.0,,Alphabet,,P6M,,,false,fixedinterest,false,2027-08-15,2025-02-15,2.2709711181,0.8,,,,,100.0,percentageprice,0.01,,,US02079KAJ60,56397562,,,2000,USD,AA+,,333,186,,,3.7040847005,2.1898569614,54055068979593,,,60641431481455,,false,GOOG5025300,,,,,950,950,
78921230048526,1,simpleBond,0.25 Banque Cantonale Vaudoise 17-25,0.25 Banque Cantonale Vaudoise 17-25,39149151,CHF,5000.0,,BC Vaudoise,,P1Y,,,false,fixedinterest,false,2025-11-28,2024-11-28,0.5777777777,0.25,,,,,100.0,percentageprice,0.01,,,CH0391491518,39149151,,,1900,CHF,No Rating,,1,4,,,0.4408135579,0.5752420329,53389764593152,3,,60641431481455,,false,BCV181,,,,,920,920,8
80910020985711,1,simpleBond,2.5 HOCH Health Ostschweiz 23-38,2.5 HOCH Health Ostschweiz 23-38,129022231,CHF,5000.0,,HOCH Health Ost,,P1Y,,,false,fixedinterest,false,2038-09-06,2024-09-06,11.4386848935,2.5,,,,,100.0,percentageprice,0.01,,,CH1290222319,129022231,,,1800,CHF,AA,,1,4,,,1.7423825708,11.2427924376,53389764593152,3,,60641431481455,,false,KSS231,,,,,940,940,8
77774240103119,1,simpleBond,2.717 Clariant AG 22-27,2.717 Clariant AG 22-27,121019814,CHF,5000.0,,Clariant,,P1Y,,,false,fixedinterest,false,2027-09-24,2024-09-24,2.3231813562,2.717,,,,,100.0,percentageprice,0.01,,,CH1210198144,121019814,,,1400,CHF,BBB,,1,4,,,1.2057661808,2.2955029579,53389764593152,,,60641431481455,,false,CLN22,,,,,930,930,
82550674188811,1,simpleBond,0.625 Province of Ontario 21-26,0.625 Province of Ontario 21-26,59412113,USD,1000.0,,Prov Ontario,,P6M,,,false,fixedinterest,false,2026-01-21,2025-01-21,0.7234149521,0.625,,,,,100.0,percentageprice,0.01,,,US683234AS74,59412113,,,1150,USD,AA-,,184,186,,,4.2107916625,0.6941842976,54055068979593,3,,60641431481455,,false,,,,,,940,940,8
46564710053062,1,simpleBond,1.375 NWB 12-27 ,1.375 NWB 12-27 ,19012503,CHF,5000.0,,NWB,,P1Y,,,false,fixedinterest,false,2027-09-13,2024-09-13,2.3296930469,1.375,,,,,100.0,percentageprice,0.01,,,CH0190125036,19012503,,,1900,CHF,AAA,,730,4,,,0.210137192,2.3248077612,53389765193157,3,,60641431481455,,false,NLW121,,,,,920,920,8
79656111120583,1,simpleBond,1 EIB 15-31,1 EIB 15-31,26976358,EUR,1000.0,,EIB,,P1Y,,,false,fixedinterest,false,2031-03-14,2025-03-14,5.7197632517,1.0,,,,,100.0,percentageprice,0.01,,,XS1183208328,26976358,,,1150,EUR,AAA,,576,186,,,2.4591540946,5.582481431,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
71380186255199,1,simpleBond,2.375 Nant de Drance SA 13-28,2.375 Nant de Drance SA 13-28,20004478,CHF,5000.0,,Nant de Drance,,P1Y,,,false,fixedinterest,false,2028-02-15,2025-02-15,2.7241960876,2.375,,,,,100.0,percentageprice,0.01,,,CH0200044789,20004478,,,2200,CHF,A,,1,4,,,0.8988285926,2.6999283595,53389764593152,3,,60641431481455,,false,NDD131,,,,,920,920,8
80011227359701,1,simpleBond,8.5 Corporacion Andina De Fomento 18-28,8.5 Corporacion Andina De Fomento 18-28,40779761,MXN,1000.0,,Corp Andina Fomento,,P6M,,,false,fixedinterest,false,2028-03-08,2025-03-08,2.6072080403,8.5,,,,,100.0,percentageprice,0.01,,,XS1789715064,40779761,,,1150,MXN,AA,,960,16,,,8.7707847318,2.3969745615,54055070479702,,,60641431481455,,false,,,,,,930,930,
77652459400162,1,simpleBond,1.25 Thurgauer KB 22-29,1.25 Thurgauer KB 22-29,120969755,CHF,5000.0,,Thurgauer KB,,P1Y,,,false,fixedinterest,false,2029-08-29,2024-08-29,4.210964136,1.25,,,,,100.0,percentageprice,0.01,,,CH1209697551,120969755,,,1900,CHF,AA,,1,4,,,0.569950881,4.1870997242,53389764593152,3,,60641431481455,,false,TGK22,,,,,920,920,8
82619160636234,1,simpleBond,3.25 Bouygues 22-37,3.25 Bouygues 22-37,119131340,EUR,100000.0,,Bouygues,,P1Y,,,false,fixedinterest,false,2037-06-30,2024-06-30,9.9274663371,3.25,,,,,100.0,percentageprice,0.01,,,FR001400AJY0,119131340,,,1400,EUR,A-,,369,186,,,3.5876334477,9.5836404469,54055068579565,,,60641431481455,,false,,,,,,930,930,
82671058245140,1,simpleBond,2.225 Ayvens SA 24-29,2.225 Ayvens SA 24-29,133691876,CHF,5000.0,,Ayvens,,P1Y,,,false,fixedinterest,false,2029-03-28,2025-03-28,3.7858806316,2.225,,,,,100.0,percentageprice,0.01,,,CH1336918763,133691876,,,1900,CHF,A,,369,186,,,0.9681862933,3.749577734,53389765193157,3,,60641431481455,,false,,,,,,930,930,8
86230452850552,1,simpleBond,2.625 Vereinigte Staaten Amerika 18-25,2.625 Vereinigte Staaten Amerika 18-25,45475311,USD,100.0,,Vereinigte Staaten,,P6M,,,false,fixedinterest,false,2025-12-31,2024-12-31,0.6647109017,2.625,,,,,100.0,percentageprice,0.01,,,US9128285T35,45475311,,,1150,USD,,,333,186,,,4.0758722746,0.6386791551,54055068979593,,,60641431481455,,false,,,,,,940,940,
85316062655110,1,simpleBond,1.35 Mobimo Holding AG 25-31,1.35 Mobimo Holding AG 25-31,140547205,CHF,5000.0,,Mobimo Hldg,,P1Y,,,false,fixedinterest,false,2031-03-28,2025-01-28,5.7167194278,1.35,,,,,100.0,percentageprice,0.01,,,CH1405472056,140547205,,,2300,CHF,BBB,,1,186,,,1.0682653711,5.6562951851,53389764593152,,,60641431481455,,false,,,,,,930,930,
77720744060262,1,simpleBond,3 Goldman Sachs Group Inc 16-31,3 Goldman Sachs Group Inc 16-31,31434388,EUR,1000.0,,Gldm Sachs Grp,,P1Y,,,false,fixedinterest,false,2031-02-12,2025-02-12,5.372064211,3.0,,,,,100.0,percentageprice,0.01,,,XS1362373224,31434388,,,1900,EUR,BBB+,,333,186,,,2.957082808,5.217770419,54055068579565,,,60641431481455,,false,GOSZ,,,,,930,930,
80910531696504,1,simpleBond,2.01 Santander UK PLC 23-26,2.01 Santander UK PLC 23-26,129201277,CHF,5000.0,,Santander UK,,P1Y,,,false,fixedinterest,false,2026-09-12,2024-09-12,1.3472855197,2.01,,,,,100.0,percentageprice,0.01,,,CH1292012775,129201277,,,1900,CHF,AAA,,402,4,,,0.3057722617,1.3431784525,53389765193157,3,,60641431481455,,false,SAN233,,,,,920,920,8
83414052969110,1,simpleBond,0.25 Nordrhein-Westfalen 19-26,0.25 Nordrhein-Westfalen 19-26,46815660,EUR,1000.0,,Nordrhein-Westfalen,,P1Y,,,false,fixedinterest,false,2026-03-13,2025-03-13,0.8684931506,0.25,,,,,100.0,percentageprice,0.01,,,DE000NRW0LN6,46815660,,,1150,EUR,AA,,44,186,,,2.027086229,0.8512378259,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
70446787115486,2,simpleBond,0.125 Pfandbriefbank S.688 20-28,0.125 Pfandbriefbank S.688 20-28,53903292,CHF,5000.0,,Pfandbriefbank,,P1Y,,,false,fixedinterest,false,2028-06-07,2024-06-07,3.0952617442,0.125,,,,,100.0,percentageprice,0.01,,,CH0539032927,53903292,,,1170,CHF,AAA,,1,4,,,0.3066141444,3.0858002442,53389764593152,3,,60641431481455,,false,PB688,,,,,920,920,8
56251097492744,1,simpleBond,0.625 LGT Bank 15-25,0.625 LGT Bank 15-25,29947736,CHF,5000.0,,LGT Bank,,P1Y,,,false,fixedinterest,false,2025-11-25,2024-11-25,0.5694444444,0.625,,,,,100.0,percentageprice,0.01,,,CH0299477361,29947736,,,1900,CHF,A+,,572,4,,,0.4130291617,0.5671021471,53389765193157,,,60641431481455,,false,LGT15,,,,,930,930,
52241424505847,1,simpleBond,1.5 Kanton Genf 12-32,1.5 Kanton Genf 12-32,14931705,CHF,5000.0,,Kt Genf,,P1Y,,,false,fixedinterest,false,2032-03-05,2025-03-05,6.5561437535,1.5,,,,,100.0,percentageprice,0.01,,,CH0149317056,14931705,,,1150,CHF,AA,,1,4,,,0.5164028927,6.5224615732,53389764593152,3,,60641431481455,,false,GE121,,,,,930,930,8
82619223289757,1,simpleBond,3.125 adidas 22-29,3.125 adidas 22-29,123261672,EUR,100000.0,,adidas,,P1Y,,,false,fixedinterest,false,2029-11-21,2024-11-21,4.2742881998,3.125,,,,,100.0,percentageprice,0.01,,,XS2555179378,123261672,,,1600,EUR,A-,,44,186,,,2.6241012437,4.1649945266,54055068579565,,,60641431481455,,false,,,,,,920,920,
61557056136556,2,simpleBond,0.25 Pfandbriefzentrale KB S.496 17-25,0.25 Pfandbriefzentrale KB S.496 17-25,36153306,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2025-12-01,2024-12-01,0.5861111111,0.25,,,,,100.0,percentageprice,0.01,,,CH0361533067,36153306,,,1170,CHF,No Rating,,1,4,,,0.1644955277,0.5851485678,53389764593152,3,,60641431481455,,false,PZ496,,,,,920,920,8
75525802673228,1,simpleBond,1.93 Roche Holdings Inc 21-28,1.93 Roche Holdings Inc 21-28,115344804,USD,1000.0,,Roche Hold,,P6M,,,false,fixedinterest,false,2028-12-13,2024-12-13,3.48114871,1.93,,,,,100.0,percentageprice,0.01,,,USU75000BW55,115344804,,,1800,USD,AA,,333,186,,,4.1860666419,3.3412804823,54055068979593,,,60641431481455,,false,,,,,,930,930,
81290002426565,1,simpleBond,1.625 Banque Cantonale Vaudoise 11-26,1.625 Banque Cantonale Vaudoise 11-26,14330200,CHF,5000.0,,BC Vaudoise,,P1Y,,,false,fixedinterest,false,2026-11-30,2024-11-30,1.5675155611,1.625,,,,,100.0,percentageprice,0.01,,,CH0143302005,14330200,,,1900,CHF,AA,,1,4,,,0.5117859761,1.5595340844,53389764593152,3,,60641431481455,,false,BCV11,,,,,920,920,8
77030584136441,1,simpleBond,1.625 Givaudan AG 22-29,1.625 Givaudan AG 22-29,119171471,CHF,5000.0,,Givaudan,,P1Y,,,false,fixedinterest,false,2029-06-15,2024-06-15,3.9720595211,1.625,,,,,100.0,percentageprice,0.01,,,CH1191714711,119171471,,,1400,CHF,BBB,,1,4,,,0.6152070911,3.9477725445,53389764593152,3,,60641431481455,,false,GIV220,,,,,920,920,8
75275279302100,1,simpleBond,0.125 Bank Julius Baer & Co AG 21-28,0.125 Bank Julius Baer & Co AG 21-28,110109655,CHF,5000.0,,J Baer & Co,,P1Y,,,false,fixedinterest,false,2028-04-27,2025-04-27,2.9878837744,0.125,,,,,100.0,percentageprice,0.01,,,CH1101096555,110109655,,,1900,CHF,A,,1,4,,,0.7526959266,2.9655621092,53389764593152,,,60641431481455,,false,BJB21,,,,,920,920,
79880753876540,1,simpleBond,2 Zürcher Kantonalbank 10-34,2 Zürcher Kantonalbank 10-34,11972979,CHF,5000.0,,Zuercher KB,,P1Y,,,false,fixedinterest,false,2034-11-30,2024-11-30,8.7984137168,2.0,,,,,100.0,percentageprice,0.01,,,CH0119729793,11972979,,,1900,CHF,AAA,,1,4,,,0.8180304171,8.7270240059,53389764593152,,,60641431481455,,false,ZKB115,,,,,930,930,
84928498341638,2101,floater,var (13% Min) Thalos Inv Platform 24-25,var (13% Min) Thalos Inv Platform 24-25,140384912,CHF,1000.0,,Thalos Invest,,,,,false,variableinterestrate,,2025-12-16,2024-12-04,,13.355,,,,,100.0,percentageprice,0.01,,,DE000A3L5GX6,140384912,,,1900,CHF,,,576,430,,,,,53389765193157,,,60641431481455,,false,,,,,,940,940,
78927068795414,1,simpleBond,0 Export Import Bank of Korea 19-25,0 Export Import Bank of Korea 19-25,50666885,CHF,5000.0,,Exp-Imp Bank Korea,,,,,false,fixedinterest,false,2025-05-27,,0.075,0.0,,,,,100.0,percentageprice,0.01,,,CH0506668851,50666885,,,1900,CHF,AA,,248,4,,,0.8034505752,0.0744022149,53389765193157,3,,60641431481455,,false,EXK19,,,,,940,940,8
74075610469631,1,simpleBond,"0.15 UBS AG, London Branch 21-28","0.15 UBS AG, London Branch 21-28",112008567,CHF,50000.0,,UBS London,,P1Y,,,false,fixedinterest,false,2028-06-29,2024-06-29,3.1548142456,0.15,,,,,100.0,percentageprice,0.01,,,CH1120085670,112008567,,,1900,CHF,A,,402,4,,,0.6141494308,3.1355572386,53389765193157,3,,60641431481455,,false,UBS21,,,,,930,930,8
82618623583930,2,simpleBond,0.375 Emissionszentrale EGW 17-32,0.375 Emissionszentrale EGW 17-32,36153296,CHF,5000.0,,Emissionsz EGW,,P1Y,,,false,fixedinterest,false,2032-06-22,2024-06-22,7.0401796247,0.375,,,,,100.0,percentageprice,0.01,,,CH0361532960,36153296,,,1170,CHF,AAA,,1,4,,,0.4605485903,7.0079048178,53389764593152,3,,60641431481455,,false,EGW56,,,,,930,930,8
74206441024725,1,simpleBond,0.55 Digital Constellation B.V. 21-29,0.55 Digital Constellation B.V. 21-29,112183724,CHF,5000.0,,Dig Constell,,P1Y,,,false,fixedinterest,false,2029-04-16,2025-04-16,3.928080604,0.55,,,,,100.0,percentageprice,0.01,,,CH1121837244,112183724,,,1900,CHF,BBB,,730,4,,,0.989734149,3.8895840623,53389765193157,3,,60641431481455,,false,DLR211,,,,,940,940,8
76124265087720,1,simpleBond,0.525 Province Saskatchewan 22-32,0.525 Province Saskatchewan 22-32,116357293,CHF,5000.0,,Prov Saskatche,,P1Y,,,false,fixedinterest,false,2032-03-01,2025-03-01,6.7266271403,0.525,,,,,100.0,percentageprice,0.01,,,CH1163572931,116357293,,,1150,CHF,AA,,184,4,,,0.6902539044,6.6805146273,53389765193157,3,,60641431481455,,false,SKT22,,,,,940,940,8
74887712209311,1,simpleBond,0.15 Zürcher Kantonalbank 21-31,0.15 Zürcher Kantonalbank 21-31,113193134,CHF,5000.0,,Zuercher KB,,P1Y,,,false,fixedinterest,false,2031-10-21,2024-10-21,6.442902718,0.15,,,,,100.0,percentageprice,0.01,,,CH1131931342,113193134,,,1900,CHF,AAA,,1,4,,,0.6805964833,6.3993489739,53389764593152,,,60641431481455,,false,ZKB152,,,,,930,930,
56545274233875,1,simpleBond,0.625 Novartis AG 15-29,0.625 Novartis AG 15-29,27019099,CHF,5000.0,,Novartis,,P1Y,,,false,fixedinterest,false,2029-11-13,2024-11-13,4.4744649649,0.625,,,,,100.0,percentageprice,0.01,,,CH0270190991,27019099,,,1800,CHF,AA,,1,4,,,0.5800982819,4.4486583741,53389764593152,3,,60641431481455,,false,NOV151,,,,,930,930,8
71898349161896,1,simpleBond,0.15 Givaudan 20-28,0.15 Givaudan 20-28,57232703,CHF,5000.0,,Givaudan,,P1Y,,,false,fixedinterest,false,2028-11-10,2024-11-10,3.5187131813,0.15,,,,,100.0,percentageprice,0.01,,,CH0572327036,57232703,,,1400,CHF,BBB,,1,4,,,0.5662751114,3.4988997827,53389764593152,3,,60641431481455,,false,GIV20,,,,,920,920,8
76864757294825,1,simpleBond,2.25 ASML Holding NV 22-32,2.25 ASML Holding NV 22-32,118950775,EUR,1000.0,,ASML Hldg,,P1Y,,,false,fixedinterest,false,2032-05-17,2024-05-17,6.444473571,2.25,,,,,100.0,percentageprice,0.01,,,XS2473687106,118950775,,,2000,EUR,,,730,186,,,2.9324138799,6.2608786951,54055068579565,,,60641431481455,,false,,,,,,920,920,
82128455379740,1,simpleBond,1.778 Korea Housing Finance Corp 24-27,1.778 Korea Housing Finance Corp 24-27,131494140,CHF,5000.0,,KHFC,,P1Y,,,false,fixedinterest,false,2027-02-01,2025-02-01,1.735545437,1.778,,,,,100.0,percentageprice,0.01,,,CH1314941407,131494140,,,1150,CHF,AAA,,248,4,,,0.3726923367,1.7291012093,53389765193157,3,,60641431481455,,false,KHF233,,,,,940,940,8
64104459145251,1,simpleBond,5.5 EYEMAXX Real Estate AG 18-23,5.5 EYEMAXX Real Estate AG 18-23,41246116,EUR,1000.0,,EYEMAXX ReaEst,,P6M,,,false,fixedinterest,false,2023-04-26,,,5.5,,,,,100.0,percentageprice,0.01,,,DE000A2GSSP3,41246116,,,2300,EUR,,,44,2779,,,,,54055068579565,,,60641431481455,,false,,,,,,940,940,
79482331046773,1,simpleBond,3.875 Heineken NV 23-30,3.875 Heineken NV 23-30,125654272,EUR,1000.0,,Heineken,,P1Y,,,false,fixedinterest,false,2030-09-23,2024-09-23,4.8855689986,3.875,,,,,100.0,percentageprice,0.01,,,XS2599730822,125654272,,,1700,EUR,BBB+,,730,186,,,2.9290549054,4.7465402291,54055068579565,3,,60641431481455,,false,,,,,,930,930,8
81687463496842,1,simpleBond,1.45 Kanton Zürich 23-34,1.45 Kanton Zürich 23-34,130611707,CHF,5000.0,,Kt Zuerich,,P1Y,,,false,fixedinterest,false,2034-12-01,2024-12-01,8.996081029,1.45,,,,,100.0,percentageprice,0.01,,,CH1306117073,130611707,,,1150,CHF,AAA,,1,4,,,0.6045623508,8.942020937,53389764593152,3,,60641431481455,,false,ZH23,,,,,930,930,8
76926738157378,1,simpleBond,1 SFS Group AG 22-25,1 SFS Group AG 22-25,118921774,CHF,5000.0,,SFS Group,,P1Y,,,false,fixedinterest,false,2025-06-06,2024-06-06,0.1,1.0,,,,,100.0,percentageprice,0.01,,,CH1189217743,118921774,,,1500,CHF,No Rating,,1,4,,,0.99551206,0.0990143006,53389764593152,3,,60641431481455,,false,SFS022,,,,,930,930,8
81288508351181,1,simpleBond,2.4275 Corporacion Andina Fomento 23-30,2.4275 Corporacion Andina Fomento 23-30,124393359,CHF,5000.0,,Corp Andina Fomento,,P1Y,,,false,fixedinterest,false,2030-02-15,2025-02-15,4.5687590631,2.4275,,,,,100.0,percentageprice,0.01,,,CH1243933590,124393359,,,1150,CHF,AA,,960,4,,,1.0567062894,4.5209855247,53389765193157,,,60641431481455,,false,CAF23,,,,,930,930,
81418552325875,1,simpleBond,4.9 Telstra Group Limited 23-28,4.9 Telstra Group Limited 23-28,125474865,AUD,10000.0,,Telstra Grp,,P6M,,,false,fixedinterest,false,2028-03-08,2025-03-08,2.6857442875,4.9,,,,,100.0,percentageprice,0.01,,,AU3CB0297562,125474865,,,2000,AUD,A-,,88,186,,,4.2568628806,2.5760839271,54055070079674,,,60641431481455,,false,,,,,,930,930,
50211692083962,1,simpleBond,2.375 KW Linth-Limmern AG 13-26,2.375 KW Linth-Limmern AG 13-26,22853143,CHF,5000.0,,KW Linth-Limmer,,P1Y,,,false,fixedinterest,false,2026-12-10,2024-12-10,1.5883003026,2.375,,,,,100.0,percentageprice,0.01,,,CH0228531437,22853143,,,2200,CHF,BBB,,1,4,,,0.6218558744,1.5784844046,53389764593152,3,,60641431481455,,false,KLL131,,,,,920,920,8
78793909419209,1,simpleBond,0.3 HOCH Health Ostschweiz 21-36,0.3 HOCH Health Ostschweiz 21-36,111822349,CHF,5000.0,,HOCH Health Ost,,P1Y,,,false,fixedinterest,false,2036-09-30,2024-09-30,11.199564409,0.3,,,,,100.0,percentageprice,0.01,,,CH1118223499,111822349,,,1800,CHF,AA,,1,4,,,1.7087055897,11.0114118001,53389764593152,3,,60641431481455,,false,KSS21,,,,,940,940,8
81280331115186,1,simpleBond,0 Treasury Notes USA 17-47,0 Treasury Notes USA 17-47,35615149,USD,100.0,,Vereinigte Staaten,,,,,false,fixedinterest,false,2047-02-15,,21.8109589041,0.0,,,,,100.0,percentageprice,0.01,,,US912803EW94,35615149,,,1150,USD,,,333,3173,,,4.9825422157,20.7757960931,54055068979593,,,60641431481455,,false,,,,,,940,940,
78360951300797,1,simpleBond,2.35 Sika AG 22-28,2.35 Sika AG 22-28,122654387,CHF,5000.0,,Sika,,P1Y,,,false,fixedinterest,false,2028-11-28,2024-11-28,3.4468101016,2.35,,,,,100.0,percentageprice,0.01,,,CH1226543879,122654387,,,1400,CHF,A,,1,4,,,0.7295534185,3.4218459078,53389764593152,3,,60641431481455,,false,SIK28,,,,,930,930,8
79605561259621,1,simpleBond,1.375 EIB 22-27,1.375 EIB 22-27,115860964,USD,1000.0,,EIB,,P6M,,,false,fixedinterest,false,2027-03-15,2025-03-15,1.8540616571,1.375,,,,,100.0,percentageprice,0.01,,,US298785JQ02,115860964,,,1150,USD,AAA,,576,186,,,3.7426186197,1.7871745304,54055068979593,3,,60641431481455,,false,,,,,,920,920,8
20428403102287,1,simpleBond,CHF-Anleihe CH Pseudo,CHF-Anleihe CH Pseudo,130007,CHF,5000.0,,div.,,P1Y,,,false,fixedinterest,false,2041-07-05,2024-07-05,,4.0,,,,,100.0,percentageprice,0.01,,,,130007,,175000000.000000,9900,CHF,,,1,4,,,,,53389764593152,,,60641431481455,,false,,,,,,940,940,
82619094271873,1,simpleBond,0.75 Proximus 21-36,0.75 Proximus 21-36,114823105,EUR,100000.0,,Proximus,,P1Y,,,false,fixedinterest,false,2036-11-17,2024-11-17,10.9819506012,0.75,,,,,100.0,percentageprice,0.01,,,BE0002830116,114823105,,,2100,EUR,BBB+,,120,186,,,3.3472732078,10.6262606263,54055068579565,,,60641431481455,,false,,,,,,920,920,
75716639710290,2,simpleBond,0.125 Pfandbriefbank Serie 710 21-31,0.125 Pfandbriefbank Serie 710 21-31,115152615,CHF,5000.0,,Pfandbriefbank,,P1Y,,,false,fixedinterest,false,2031-12-19,2024-12-19,6.6094267891,0.125,,,,,100.0,percentageprice,0.01,,,CH1151526154,115152615,,,1170,CHF,AAA,,1,4,,,0.5841148124,6.5710443457,53389764593152,3,,60641431481455,,false,PB710,,,,,920,920,8
68571980017285,1,simpleBond,0.4 Sonova Holding AG 19-34,0.4 Sonova Holding AG 19-34,41904160,CHF,5000.0,,Sonova Hldg,,P1Y,,,false,fixedinterest,false,2034-10-11,2024-10-11,9.2634727461,0.4,,,,,100.0,percentageprice,0.01,,,CH0419041600,41904160,,,1800,CHF,A,,1,4,,,0.9731699306,9.1741922656,53389764593152,3,,60641431481455,,false,SON191,,,,,920,920,8
62092683474504,1,simpleBond,0.5 Coop-Gruppe 17-27,0.5 Coop-Gruppe 17-27,37926871,CHF,5000.0,,Coop-Gruppe Gen,,P1Y,,,false,fixedinterest,false,2027-09-29,2024-09-29,2.3989368935,0.5,,,,,100.0,percentageprice,0.01,,,CH0379268714,37926871,,,1600,CHF,BBB,,1,4,,,0.7094674543,2.3820371154,53389764593152,3,,60641431481455,,false,COP17,,,,,940,940,8
69858613980560,1,simpleBond,0.1 Banco de Credito e Inversiones 20-26,0.1 Banco de Credito e Inversiones 20-26,50607123,CHF,5000.0,,Credito,,P1Y,,,false,fixedinterest,false,2026-09-18,2024-09-18,1.3823282274,0.1,,,,,100.0,percentageprice,0.01,,,CH0506071239,50607123,,,1900,CHF,A,,212,4,,,0.7123245583,1.3725512081,53389765193157,3,,60641431481455,,false,BCR200,,,,,940,940,8
72674283217530,1,simpleBond,0.01 Basellandschaftliche KB 21-33,0.01 Basellandschaftliche KB 21-33,59208723,CHF,5000.0,,Basellandschaft KB,,P1Y,,,false,fixedinterest,false,2033-01-28,2025-01-28,7.7415379539,0.01,,,,,100.0,percentageprice,0.01,,,CH0592087230,59208723,,,1900,CHF,AA,,1,4,,,0.7641370988,7.6828305951,53389764593152,3,,60641431481455,,false,BLK203,,,,,920,920,8
54315955498097,1,simpleBond,0.625 Aargauische KB 15-28,0.625 Aargauische KB 15-28,27552788,CHF,5000.0,,Aargauische KB,,P1Y,,,false,fixedinterest,false,2028-04-13,2025-04-13,2.9342555675,0.625,,,,,100.0,percentageprice,0.01,,,CH0275527882,27552788,,,1900,CHF,AAA,,1,4,,,0.3861053127,2.9229698258,53389764593152,3,,60641431481455,,false,AGK151,,,,,920,920,8
53882563429127,9219,simpleBond,Verm. Ant. Obligationen USD ,Verm. Ant. Obligationen USD ,100009202,USD,1.0,,div.,,,,,false,fixedinterest,false,,,,0.0,,,,,,,,,,,100009202,,,9900,USD,,99,9120,201,,,,,54055068979593,,,60641431481455,,false,,,,,,940,940,
